customer_id,age,income,total_purchases,total_spend,purchased,num_transactions,total_txn_amount,avg_product_price,income_missing,days_since_signup,days_since_last_purchase,signup_year,signup_month,customer_id_extracted,gender_label,city_Bangalore,city_Bhopal,city_Chandigarh,city_Chennai,city_Coimbatore,city_Delhi,city_Hyderabad,city_Indore,city_Jaipur,city_Kolkata,city_Lucknow,city_Mumbai,city_Nagpur,city_Patna,city_Pune,city_Surat,city_Vadodara,fav_category_Computer,fav_category_Electronics,fav_category_Mobile_Accessories,fav_category_Wearable,education_ord,satisfaction_ord,income_group_enc,purchase_per_day,spend_per_purchase,income_log,income_sqrt,income_recip,income_yeojohnson,income_boxcox,income_bin_eq_width,frequent_buyer
202,-1.1666666666666667,0.9243683999465312,-0.3333333333333333,-0.47320786592086694,1,0.0,0.0,0.0,0,0.20607375271149675,-0.39462809917355374,2022,12,202.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,4.0,3,-0.276378896882494,1.4196236020214719,11.227680420551865,274.19336242877944,1.3300879188114335e-05,0.9590820526824427,0.9590808304473435,1,0
203,-1.1666666666666667,0.0,-0.3333333333333333,0.009279231949895437,0,0.0,0.0,0.0,1,0.6854663774403471,1.0764462809917354,2022,5,203.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,1.0,1,-0.19776919776919774,-0.027837695933199402,10.804684950962628,221.92341021172146,2.030415626078658e-05,-0.03503730162965734,-0.03503751246862067,1,0
204,-0.4166666666666667,0.9208394599652453,-0.3333333333333333,-0.410278438765104,1,0.0,0.0,0.0,0,-0.9631236442516269,-0.7706611570247934,2024,6,204.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,3,-0.1697974217311234,1.2308353199878181,11.226362765786364,274.0127734248898,1.3318416706621917e-05,0.9559635114128149,0.9559622878791157,1,0
205,0.0,-0.17958383460321703,0.0,0.22736178497481382,1,0.0,0.0,0.0,0,-0.22342733188720174,0.5599173553719008,2023,7,205.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.0,2.0,1,0.0,0.0,10.696774142468731,210.26649756915626,2.2617782100287247e-05,-0.28641314693452774,-0.28641284007195045,0,0
206,0.5833333333333334,0.13192532192665865,-0.6666666666666666,-0.709078360476735,1,0.0,0.0,0.0,0,0.07158351409978309,-0.4152892561983471,2023,2,206.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0,4.0,2,-0.622132253711201,1.0636175423105287,10.87714112179876,230.11084285622005,1.8885027949841365e-05,0.13425558785987587,0.1342550562359581,1,0
207,-1.1666666666666667,0.7195829434567571,-0.3333333333333333,-0.41194309671703905,1,0.0,0.0,0.0,0,0.010845986984815618,0.9152892561983471,2023,3,207.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,3.0,3,-0.32975679542203146,1.2358292938586053,11.148189547076132,263.5090131285835,1.4401336444022005e-05,0.7711928997328468,0.7711916615735648,1,0
208,0.5,0.8499042017555585,0.0,0.1986402546432214,1,0.0,0.0,0.0,0,-0.36225596529284165,-0.8491735537190083,2023,9,208.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,2.0,3,0.0,0.0,11.19950156302581,270.35717116436916,1.36810134894793e-05,0.8924199623556098,0.8924187201629006,1,0
209,0.75,-0.34708372320990954,0.6666666666666666,0.3916004820915357,1,0.0,0.0,0.0,0,0.7136659436008677,-0.3615702479338843,2022,4,209.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,4.0,1,0.3890295358649789,0.5874007222562025,10.584410318473351,198.77877150239158,2.5307485954345296e-05,-0.5472035139041593,-0.5472026762174096,0,0
210,0.75,0.7440716481753776,0.3333333333333333,-0.5948082450013906,1,0.0,0.0,0.0,0,-0.39045553145336226,-0.5640495867768595,2023,9,210.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3.0,2.0,3,0.23972958918356735,-1.7844247296508977,11.158034642824997,264.8093653932957,1.4260249554367201e-05,0.7944363397783049,0.7944350969607489,1,0
211,0.8333333333333334,0.8684756939803057,0.0,0.04424116938100698,1,0.0,0.0,0.0,0,0.42950108459869846,-0.8615702479338843,2022,9,211.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4.0,1.0,3,0.0,0.0,11.206604088299509,271.31900044044096,1.3584188005161992e-05,0.9092163481779107,0.9092151094860664,1,0
212,-0.5833333333333334,-0.36134206656864054,2.0,1.2009765443925957,0,0.0,0.0,0.0,0,0.37310195227765725,0.13429752066115702,2022,9,212.0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3.0,4.0,1,1.456556082148499,0.6004882718960537,10.574235738152595,197.77006851391846,2.5566293398783044e-05,-0.5707699972285207,-0.5707691143963178,0,1
213,0.0,1.344134028427572,-1.0,-0.7429215983188603,1,0.0,0.0,0.0,0,-0.04121475054229935,-0.7293388429752066,2023,4,213.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,0.0,3,-0.9604166666666667,0.7429215990617819,11.373192022188952,294.8864188123963,1.1499672259340609e-05,1.304313337908112,1.3043124988490569,2,0
214,-1.1666666666666667,0.285808492625763,-0.6666666666666666,-0.49947979439002027,1,0.0,0.0,0.0,0,-0.9479392624728851,-0.2830578512396694,2024,5,214.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0,0.0,2,-0.3422420193021529,0.7492196927088599,10.955514744086512,239.3073337781356,1.7461453840646773e-05,0.31783520444863494,0.3178343730359759,1,0
215,0.3333333333333333,0.0,0.6666666666666666,0.6587801435973506,1,0.0,0.0,0.0,1,-0.5010845986984815,-0.07231404958677685,2023,11,215.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,1,0.4441233140655106,0.9881702139137707,10.804684950962628,221.92341021172146,2.030415626078658e-05,-0.03503730162965734,-0.03503751246862067,1,0
216,0.08333333333333333,-0.3172481397317649,-0.6666666666666666,-0.5071623556558196,1,0.0,0.0,0.0,0,-0.2299349240780911,-0.03512396694214876,2023,7,216.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0,0.0,1,-0.5420340975896532,0.7607435346248447,10.605371456538457,200.87309426600666,2.4782533270550915e-05,-0.49862788933862223,-0.4986271467310265,0,0
217,0.25,-0.03521810809606559,0.6666666666666666,-0.3374846771119832,1,0.0,0.0,0.0,0,-0.7114967462039046,0.8119834710743802,2024,2,217.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,3.0,1,0.3895226024503591,-0.5062270149086343,10.784420500529187,219.6861397539681,2.0719806062615255e-05,-0.08231183841733936,-0.08231195440087402,0,0
218,1.0833333333333333,1.5140578354052487,0.0,0.0841187922988968,1,0.0,0.0,0.0,0,0.3275488069414317,-0.08884297520661157,2022,10,218.0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,3,0.0,0.0,11.42656115131723,302.86135441815617,1.0902034319604038e-05,1.431353511933237,1.4313529430080982,2,0
219,-0.3333333333333333,-0.8859065187363543,0.3333333333333333,0.32444966366904626,1,0.0,0.0,0.0,0,-0.6984815618221258,-0.3202479338842975,2024,2,219.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0,0.19625372498935717,0.9733489880870918,10.102256440708683,156.195390456953,4.098696614476597e-05,-1.6552399972812257,-1.6552389426747065,0,0
220,-0.5833333333333334,-0.24388896315109387,1.0,1.0014009497615297,0,0.0,0.0,0.0,0,0.0650759219088937,-0.7293388429752066,2023,2,220.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,3.0,1,0.9389002036659878,1.0014009487601288,10.655115882846145,205.93202762076618,2.357990049281992e-05,-0.3832136154842234,-0.3832131070690199,0,1
221,0.6666666666666666,-0.7540524885264893,0.6666666666666666,-0.45005511089135425,0,0.0,0.0,0.0,0,0.6702819956616052,0.4359504132231405,2022,5,221.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,2.0,0,0.3991341991341991,-0.6750826653244074,10.243418088056579,167.6186147180557,3.5590988361746805e-05,-1.3326774591273576,-1.3326758801443683,0,0
222,0.25,0.0,-1.3333333333333333,-0.9512646249884114,1,0.0,0.0,0.0,1,0.8091106290672451,0.878099173553719,2022,3,222.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,0.0,1,-0.7370103916866507,0.7134484692763949,10.804684950962628,221.92341021172146,2.030415626078658e-05,-0.03503730162965734,-0.03503751246862067,1,0
223,-0.5,2.290424631288152,0.0,0.2691348105112437,1,0.0,0.0,0.0,0,-0.9891540130151844,-0.7004132231404959,2024,6,223.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0,2.0,3,0.0,0.0,11.639610977942496,336.9050311289518,8.81010695469843e-06,1.9407552453990637,1.9407565537190665,2,0
224,0.5833333333333334,1.3367196898810318,0.0,-0.40497543187366725,1,0.0,0.0,0.0,0,-0.9175704989154013,-0.8739669421487604,2024,5,224.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4.0,3.0,3,0.0,0.0,11.370797225120187,294.5335295004628,1.1527244642713053e-05,1.2986180432373053,1.2986171937786835,2,0
225,-0.5833333333333334,-0.06772713095397229,1.0,1.0717224471295983,1,0.0,0.0,0.0,0,-0.2841648590021692,-0.9648760330578512,2023,7,225.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,0.0,1,0.7787162162162162,1.0717224460578758,10.765343217715396,217.60055146988944,2.1118878165191864e-05,-0.12678769797114056,-0.1267877232468589,0,1
226,-0.75,0.4155594171902152,0.0,-0.02653151621908377,1,0.0,0.0,0.0,0,0.15184381778741865,0.9194214876033058,2023,1,226.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0,1.0,2,0.0,0.0,11.01713622603035,246.79546187075644,1.641793495214172e-05,0.4625121824394987,0.46251116255263575,1,0
227,0.0,-0.330045002896226,0.0,0.4190611576377516,0,0.0,0.0,0.0,0,-0.9587852494577006,-0.6384297520661157,2024,6,227.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2.0,0.0,1,0.0,0.0,10.596434713093407,199.9774987342326,2.500500100020004e-05,-0.5193421677329699,-0.5193413842694924,0,0
228,0.16666666666666666,0.3227019560664795,0.0,0.5576933774220465,1,0.0,0.0,0.0,0,0.11279826464208242,0.8615702479338843,2023,1,228.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4.0,0.0,2,0.0,0.0,10.97342598061963,241.46014163832507,1.7151481888035127e-05,0.3598571897517219,0.35985629876251984,1,0
229,0.08333333333333333,0.8320456266987479,1.3333333333333333,2.078121491187408,1,0.0,0.0,0.0,0,-0.754880694143167,-0.39462809917355374,2024,3,229.0,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2.0,2.0,3,0.7597857437165224,1.5585911172216127,11.192623777431521,269.4290259047826,1.3775432892978662e-05,0.8761588389222323,0.8761575943036415,1,1
230,0.5,1.1572784387114021,0.3333333333333333,-0.01791361496543977,1,0.0,0.0,0.0,0,0.8763557483731019,-0.7541322314049587,2022,2,230.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,3.0,3,0.17764932562620422,-0.05374084473509678,11.311017337538173,285.860105646101,1.2237355752169072e-05,1.1565969529205407,1.1565958897720978,1,0
231,0.08333333333333333,0.0,-0.6666666666666666,-0.9212439609794288,0,0.0,0.0,0.0,1,0.9587852494577006,0.11776859504132231,2022,1,231.0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3.0,0.0,1,-0.3403469915097822,1.3818659435419423,10.804684950962628,221.92341021172146,2.030415626078658e-05,-0.03503730162965734,-0.03503751246862067,1,0
232,-0.6666666666666666,-0.252550906741523,0.0,0.0573791938358211,1,0.0,0.0,0.0,0,-0.6377440347071583,0.9194214876033058,2024,1,232.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,2.0,1,0.0,0.0,10.64936948807994,205.34117950377123,2.3715789972964e-05,-0.39655585739445287,-0.3965553214595095,0,0
233,-0.4166666666666667,2.8266017912043817,1.0,1.325051247978409,1,0.0,0.0,0.0,0,0.06073752711496746,0.1756198347107438,2023,2,233.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.0,1.0,3,0.9427402862985684,1.3250512466533575,11.764788631555618,358.66558240232644,7.77351098397102e-06,2.2417454476502483,2.241748521977543,3,1
234,0.4166666666666667,0.8242748295682395,-0.6666666666666666,-0.3810459738146007,1,0.0,0.0,0.0,0,-0.5010845986984815,-0.8037190082644629,2023,11,234.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,3.0,3,-0.4441233140655106,0.5715689615792545,11.189616214875297,269.0241624835955,1.381692573402418e-05,0.8690492405787612,0.869047995194745,1,0
235,-1.1666666666666667,0.9183798957358642,0.6666666666666666,1.4685661897256819,1,0.0,0.0,0.0,0,-0.3947939262472885,0.8161157024793388,2023,9,235.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3,0.4779678589942975,2.2028492812842493,11.225443372521113,273.88683794589326,1.3330667199893354e-05,0.95378763114987,0.9537864067315844,1,0
236,1.0,-0.4847123824800606,-1.0,-0.6519711157122696,1,0.0,0.0,0.0,0,-0.7678958785249458,-0.08471074380165289,2024,3,236.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0,3.0,0,-0.5656441717791411,0.6519711163642408,10.481588573774557,188.81737208212596,2.8048130592096036e-05,-0.7849933001517081,-0.7849920477817158,0,0
237,0.5833333333333334,-0.6041260081094327,0.0,0.0054142587842641735,0,0.0,0.0,0.0,0,-0.39913232104121477,0.7417355371900827,2023,9,237.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,4.0,0,0.0,0.0,10.382915384154703,179.72757161882535,3.0956877070241155e-05,-1.012424298359594,-1.0124227730708426,0,0
238,1.1666666666666667,1.413999910885354,-0.6666666666666666,-0.17204075115629852,1,0.0,0.0,0.0,0,-0.11496746203904555,0.3409090909090909,2023,5,238.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4.0,1.0,3,-0.5979247730220493,0.2580611271215395,11.395481121951018,298.19121382093067,1.1246190353017915e-05,1.357342967721462,1.357342232469701,2,0
239,0.08333333333333333,-0.6320367152341487,-0.6666666666666666,-0.34536295930034916,1,0.0,0.0,0.0,0,0.8199566160520607,-0.10537190082644628,2022,3,239.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.0,2.0,0,-0.36630909813269763,0.5180444397275904,10.358377543971816,177.5359118601079,3.17258883248731e-05,-1.0688653720809218,-1.068863805169684,0,0
240,0.5,0.09385554515884685,1.6666666666666667,0.7298124169473719,1,0.0,0.0,0.0,0,0.2993492407809111,0.609504132231405,2022,11,240.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4.0,3.0,2,1.2826933778519756,0.4378874499056906,10.856765736460563,227.778401083158,1.9273764551692237e-05,0.08660745879645582,0.08660701390159288,1,1
241,0.16666666666666666,0.0,-0.6666666666666666,-0.5744512088342244,1,0.0,0.0,0.0,1,-0.11713665943600868,-0.9235537190082644,2023,5,241.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0,0.0,1,-0.5967637540453075,0.8616768145438518,10.804684950962628,221.92341021172146,2.030415626078658e-05,-0.03503730162965734,-0.03503751246862067,1,0
242,0.3333333333333333,-0.47622866818161563,1.0,0.7584391771480371,1,0.0,0.0,0.0,0,-0.46637744034707157,-0.07644628099173553,2023,10,242.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4.0,0.0,0,0.6819526627218935,0.7584391763895979,10.48824184666795,189.44656238633627,2.78621381404809e-05,-0.7696313051348503,-0.7696300762662868,0,1
243,0.16666666666666666,1.3496234906206834,0.6666666666666666,0.09054255899955715,1,0.0,0.0,0.0,0,-0.0824295010845987,-0.9442148760330579,2023,4,243.0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,4.0,3,0.6158984635938543,0.135813838295615,11.374961405434707,295.14742079171214,1.1479342922411121e-05,1.3085215683885996,1.3085207371064564,2,0
244,0.08333333333333333,0.901056008555006,0.0,0.19513169957868506,1,0.0,0.0,0.0,0,0.6225596529284165,-0.4772727272727273,2022,6,244.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,3,0.0,0.0,11.21894359036992,272.9981684920249,1.3417595835178253e-05,0.9384068354977102,0.9384056053280009,1,0
245,-0.08333333333333333,0.06979459074098829,0.6666666666666666,0.9707160295435583,1,0.0,0.0,0.0,0,-0.7657266811279827,0.75,2024,3,245.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,2,0.3775593775593775,1.4560740421312266,10.843670576829885,226.29184695874486,1.95278173758519e-05,0.05600131107746244,0.056000923486469144,1,0
246,-0.5,-0.01507819810185804,0.0,0.2390226315193095,1,0.0,0.0,0.0,0,0.735357917570499,0.4896694214876033,2022,4,246.0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,2.0,1,0.0,0.0,10.79605919778969,220.9683235217211,2.0480052428934218e-05,-0.05516405255898838,-0.055164223234444115,1,0
247,-0.4166666666666667,-0.5485541148687787,-0.6666666666666666,-0.3993613317263615,1,0.0,0.0,0.0,0,0.9349240780911063,0.8119834710743802,2022,1,247.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3.0,4.0,0,-0.34454409566517186,0.5990419984881052,10.430048720688177,184.0135864549137,2.9531628373988543e-05,-0.9038803394938939,-0.9038789253898437,0,0
248,0.5,0.8321525642739385,-1.0,-0.5641398065453198,0,0.0,0.0,0.0,0,-0.7592190889370932,0.03925619834710744,2024,3,248.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0,2.0,3,-0.5684340320591862,0.5641398071094597,11.19266510287629,269.43459317615475,1.3774863628850074e-05,0.8762565333942726,0.8762552887874425,1,0
249,-0.3333333333333333,-0.459617698168694,0.3333333333333333,1.1227108377885597,0,0.0,0.0,0.0,0,0.8980477223427332,0.0640495867768595,2022,1,249.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,3.0,0,0.17561904761904762,3.3681325032612817,10.501142036636598,190.67249408344142,2.750501966608906e-05,-0.7398358618435008,-0.7398346800657297,0,0
250,-0.16666666666666666,-0.011727487412556253,-0.6666666666666666,-0.37982220299349995,0,0.0,0.0,0.0,0,-0.12364425162689804,0.1921487603305785,2023,5,250.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0,4.0,1,-0.5933075933075933,0.5697333053448499,10.797982472039825,221.1809214195474,2.0440701524876334e-05,-0.05067691512001442,-0.050677094779328684,1,0
251,-0.5833333333333334,0.45188254689658247,0.6666666666666666,1.6661001061013425,1,0.0,0.0,0.0,0,-0.21691973969631237,-0.25413223140495866,2023,6,251.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,4.0,2,0.5478312537136066,2.4991501554032887,11.03372769888455,248.8513612580811,1.6147784523963313e-05,0.5015169769201709,0.5015159147405693,1,0
252,0.08333333333333333,0.9646482199349463,0.6666666666666666,2.1262708983590346,1,0.0,0.0,0.0,0,-0.7310195227765727,0.4772727272727273,2024,2,252.0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,2.0,3,0.38512949039264827,3.1894063427544426,11.242598582838149,276.2462669431028,1.3103927246995924e-05,0.9943989586332702,0.9943977536565493,1,0
253,-0.5,0.8319030432651606,-0.3333333333333333,-0.14438847512799113,1,0.0,0.0,0.0,0,0.5639913232104121,-0.3450413223140496,2022,7,253.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,4.0,3,-0.21312991215903837,0.43316542668346975,11.192568674181793,269.4216026973338,1.3776191985011503e-05,0.8760285735549226,0.8760273289207026,1,0
254,1.6666666666666667,-0.5409615470302545,-0.3333333333333333,-0.4938965975462777,0,0.0,0.0,0.0,0,0.3297180043383948,0.010330578512396695,2022,10,254.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,4.0,0,-0.25067971723762916,1.4816897970839027,10.436319256564733,184.59144075498193,2.9347028613352897e-05,-0.889426992210585,-0.8894255957056085,0,0
255,0.16666666666666666,0.2823508443612708,1.3333333333333333,2.4585674876644252,1,0.0,0.0,0.0,0,0.28633405639913234,-0.8037190082644629,2022,11,255.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4.0,4.0,2,1.0365373805508713,1.8439256143653746,10.953819547029006,239.10457962991842,1.749107954942979e-05,0.313859360431025,0.31385853484653214,1,1
256,0.5833333333333334,-0.10914761841108586,-0.6666666666666666,-0.16801714103237633,0,0.0,0.0,0.0,0,0.008676789587852495,-0.3367768595041322,2023,3,256.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,1.0,1,-0.660931899641577,0.25202571192660306,10.740496953482564,214.9139362628678,2.165017644893806e-05,-0.18467071645975164,-0.1846706221018185,0,0
257,-0.3333333333333333,-0.9472173951788977,0.6666666666666666,1.5334384045654483,0,0.0,0.0,0.0,0,0.9566160520607375,-0.11776859504132231,2022,1,257.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3.0,4.0,0,0.3407243163340724,2.3001576033979365,10.029150570531785,150.58884420832774,4.4095599259193934e-05,-1.8216958400039729,-1.821695360529309,0,0
